,0,1,2,3,4,5,6
2760,4,tt0100852,movie,User Friendly,Thriller,1990,3.0
2761,4,tt0100961,movie,Wu ming jia zu,Thriller,1990,5.0
2762,4,tt0101599,movie,Coldfire,Thriller,1990,4.0
2763,4,tt0100935,movie,Wild at Heart,Thriller,1990,9.0
2764,4,tt0101703,movie,Delta Force Commando II: Priority Red One,Thriller,1990,11.0
2765,4,tt0101578,movie,China Cry: A True Story,Thriller,1990,11.0
2766,4,tt0101560,movie,Chains of Gold,Thriller,1991,9.0
2767,4,tt0102043,movie,Hired to Kill,Thriller,1990,4.0
2768,4,tt0102205,movie,Kid,Thriller,1990,11.0
2769,4,tt0101692,movie,Death in Brunswick,Thriller,1991,4.0
2770,4,tt0101486,movie,Blue Desert,Thriller,1990,5.0
2771,4,tt0101782,movie,Do see saat sing,Thriller,1990,10.0
2772,4,tt0101809,movie,Eminent Domain,Thriller,1991,7.0
2773,4,tt0103111,movie,Hard to Die,Thriller,1993,3.0
2774,4,tt0102765,movie,Red Snow,Thriller,2017,6.0
2775,4,tt0103162,movie,Sang gong kei bing 4,Thriller,1990,7.0
2776,4,tt0102512,movie,Naked Obsession,Thriller,1990,11.0
2777,4,tt0102432,movie,Men of Respect,Thriller,1991,1.0
2778,4,tt0104763,movie,Love & Murder,Thriller,1990,1.0
2779,4,tt0102750,movie,The Rain Killer,Thriller,1990,10.0
2780,4,tt0104271,movie,Friday on My Mind,Thriller,1990,
2781,4,tt0105432,movie,Smoothtalker,Thriller,1990,12.0
2782,4,tt0105345,movie,Seducción sangrienta,Thriller,1990,
2783,4,tt0106620,movie,Contamination .7,Thriller,1994,4.0
2784,4,tt0107561,movie,Metamorphosis: The Alien Factor,Thriller,1991,6.0
2785,4,tt0110126,movie,In the Eye of the Snake,Thriller,1990,10.0
2786,4,tt0117609,movie,Sgt. Kabukiman N.Y.P.D.,Thriller,1991,3.0
2787,4,tt0121556,movie,Mirage,Thriller,1990,12.0
2788,4,tt0121566,movie,Monday Morning,Thriller,1995,7.0
2789,4,tt0136810,movie,Eternity,Thriller,1990,
2790,4,tt0142240,movie,Dragon Ball Z: The Strongest Guy in the World,Thriller,1990,3.0
2791,4,tt0154183,movie,Awwal Number,Thriller,1990,
2792,4,tt0156138,movie,Too Young,Thriller,1990,4.0
2793,4,tt0156659,movie,Jurm,Thriller,1990,7.0
2794,4,tt0156015,movie,Rimeinzu: Utsukushiki yuusha-tachi,Thriller,1990,2.0
2795,4,tt0155514,movie,Avasara Police 100,Thriller,1990,10.0
2796,4,tt0164049,movie,Heather Hunted,Thriller,1990,
2797,4,tt0170736,movie,Under Crystal Lake,Thriller,1990,
2798,4,tt0171855,movie,Twenty Dollar Star,Thriller,1990,10.0
2799,4,tt0177637,movie,Clean and Dirty,Thriller,1990,
2800,4,tt2726080,short,Grey on This Side Black on the Other,Drama,1990,4.0
2801,4,tt2793412,short,Heat and Silence,Drama,1990,12.0
2802,4,tt2918624,short,And You're So Special?,Drama,1990,11.0
2803,4,tt3003218,short,Café Bremen,Drama,1990,
2804,4,tt3066374,short,A Fear of Silence,Drama,1990,4.0
2805,4,tt3067140,short,Baby Blues,Drama,1990,
2806,4,tt3066696,short,Grabowski - Haus des Lebens,Drama,1990,6.0
2807,4,tt3682276,short,Die Räuber,Drama,1990,
2808,4,tt3714768,short,Ropa nueva para felipe,Drama,1990,1.0
2809,4,tt3957948,short,Metamorphosis,Drama,1990,
2810,4,tt3957966,short,Zona zatoplenija,Drama,1990,
2811,4,tt3957954,short,Szibériai nyár,Drama,1990,
2812,4,tt4087090,short,Sonic Soldier Borgman: Lover's Rain,Drama,1990,12.0
2813,4,tt4119084,short,Från de döda,Drama,1990,11.0
2814,4,tt4296570,short,La gifle du mardi,Drama,1990,
2815,4,tt4308526,short,Don't Be Afraid,Drama,1990,
2816,4,tt4667198,short,Una de amor,Drama,1990,
2817,4,tt4786370,short,Drugi dzien wolnosci,Drama,1990,
2818,4,tt4851216,short,Soul Mates,Drama,1990,
2819,4,tt5171154,short,On a marché sur la lune,Drama,1990,2.0
2820,4,tt5351752,short,Max,Drama,1990,
2821,4,tt5359336,short,Giamaica,Drama,1990,11.0
2822,4,tt5358310,short,Hubog,Drama,1990,11.0
2823,4,tt5359382,short,Il gioco dell'oca,Drama,1990,11.0
2824,4,tt5358338,short,Life and/Or Death,Drama,1990,11.0
2825,4,tt5358582,short,"No no, Nonno",Drama,1990,11.0
2826,4,tt5359314,short,Finestre sul vuoto (...vuoti di memoria),Drama,1990,11.0
2827,4,tt5359452,short,L'assistente e il suo mago,Drama,1990,11.0
2828,4,tt5358826,short,The Follower,Drama,1990,11.0
2829,4,tt5359590,short,Lo sgabuzzino,Drama,1990,11.0
2830,4,tt5358318,short,Le dernier voyage,Drama,1990,11.0
2831,4,tt5359652,short,Ombre,Drama,1990,11.0
2832,4,tt5359472,short,L'ultimo nastro,Drama,1990,11.0
2833,4,tt5359282,short,Ferox scilla,Drama,1990,11.0
2834,4,tt5358266,short,Des choses qui arrivent...,Drama,1990,11.0
2835,4,tt5358298,short,Hang Up,Drama,1990,11.0
2836,4,tt5359484,short,La corsa,Drama,1990,11.0
2837,4,tt5358572,short,Nekudat Tatzpit,Drama,1990,7.0
2838,4,tt5359638,short,Matteo,Drama,1990,11.0
2839,4,tt5358250,short,Aksharam,Drama,1990,11.0
2840,4,tt5358920,short,Dora Melandri,Drama,1990,11.0
2841,4,tt5359600,short,Lux interior,Drama,1990,11.0
2842,4,tt5358932,short,Emigirè (Il viaggio),Drama,1990,11.0
2843,4,tt5358910,short,Danilo,Drama,1990,11.0
2844,4,tt5359302,short,Fiaba di natale,Drama,1990,11.0
2845,4,tt5358742,short,Piano Lessons,Drama,1990,7.0
2846,4,tt5786902,short,Betún y Sangre,Drama,1990,
2847,4,tt6090726,short,Time Zones,Drama,1990,4.0
2848,4,tt6533340,short,Welcome Home,Drama,1990,
2849,4,tt6661870,short,Cityscrapes,Drama,1990,4.0
2850,4,tt0188847,short,Loaf,Comedy,1991,
2851,4,tt0198412,short,Des filles et des chiens,Comedy,1991,
2852,4,tt0203310,short,The Apprentice,Comedy,1991,1.0
2853,4,tt0205181,short,Kill the Director,Comedy,1991,
2854,4,tt0206829,short,The Honky Problem,Comedy,1991,
2855,4,tt0217008,short,Risotto,Comedy,1991,
2856,4,tt0235676,short,Platitude Vengeance,Comedy,1991,
2857,4,tt0248092,short,The Homework Bureau,Comedy,1991,
2858,4,tt0250325,short,Les dents de ma mère,Comedy,1991,
2859,4,tt0252744,short,Az opadá listí z dubu,Comedy,1991,
2860,4,tt0256509,short,Vol-au-vent,Comedy,1991,
2861,4,tt0282704,short,Lunatic,Comedy,1991,4.0
2862,4,tt0283489,short,Minus One,Comedy,1991,6.0
2863,4,tt0287487,short,Horoscope,Comedy,1991,
2864,4,tt0300591,short,Uma Noite com Oswald,Comedy,1991,7.0
2865,4,tt0305603,short,Give AIDS the Freeze,Comedy,1991,4.0
2866,4,tt0308815,short,Rocky & Bullwinkle: One Last Story,Comedy,1991,12.0
2867,4,tt0316508,short,Rossignol de mes amours,Comedy,1991,
2868,4,tt0350838,short,Dream Analysis Hotline,Comedy,1991,1.0
2869,4,tt0357872,short,Luke's Party,Comedy,1991,
2870,4,tt0359109,short,Cowboys: High Noon,Comedy,2004,4.0
2871,4,tt0359110,short,Cowboys: Murder!,Comedy,1991,
2872,4,tt0362521,short,A Cow and a Salad,Comedy,1991,1.0
2873,4,tt0365809,short,Supermarket Sweep,Comedy,1991,
2874,4,tt0366156,short,Alice in Wonderland,Comedy,1991,4.0
2875,4,tt0367518,short,Augustus Interruptus,Comedy,1991,
2876,4,tt0373894,short,Heidi,Comedy,1991,4.0
2877,4,tt0379572,short,Valentino! I Love You,Comedy,1991,1.0
2878,4,tt0379228,short,La cuisine de Cunéo,Comedy,2001,12.0
2879,4,tt0391093,short,O Drama da Polônia,Comedy,1991,1.0
2880,4,tt0403017,short,Fast Food Matador,Comedy,1991,8.0
2881,4,tt0402886,short,Capital P,Comedy,1991,8.0
2882,4,tt0403387,short,Oral Hygiene,Comedy,1991,8.0
2883,4,tt0416996,short,The Mother Show,Comedy,1998,11.0
2884,4,tt0417151,short,The Soldier of Fortune,Comedy,1991,4.0
2885,4,tt0422362,short,Grim,Comedy,1991,
2886,4,tt0425101,short,Historias oscuras,Comedy,1991,
2887,4,tt0429016,short,Quiero que sea él,Comedy,1991,
2888,4,tt0432863,short,De gelukkige vuilnisman,Comedy,1991,
2889,4,tt0432955,short,Miss Amnesia,Comedy,1991,
2890,4,tt0448903,short,How Else Am I Supposed to Know I'm Still Alive?,Comedy,1991,
2891,4,tt0449595,short,Grazie,Comedy,1991,
2892,4,tt0471404,short,This Is Not Frank's Planet,Comedy,1991,1.0
2893,4,tt0471418,short,Unsavory Avery,Comedy,1991,
2894,4,tt0469156,short,Personality Software,Comedy,1991,4.0
2895,4,tt0477149,short,Amen inch lav e,Comedy,1991,
2896,4,tt0475610,short,Homophobia Is Known to Cause Nightmares,Comedy,1991,
2897,4,tt0481834,short,Elegy,Comedy,1991,
2898,4,tt0481903,short,Sabotaging Spring,Comedy,1991,
2899,4,tt0485550,short,Three Films from Austria,Comedy,1991,
2900,4,tt20259154,short,Dead End,Action,1996,6.0
2901,4,tt27810857,short,Hitching Home,Action,1996,3.0
2902,4,tt28775368,short,2 Blues,Action,1996,5.0
2903,4,tt32491089,short,Crusty Demons of Dirt 2,Action,1996,
2904,4,tt0118544,short,A La Cart,Action,1997,4.0
2905,4,tt0119431,short,Jumpers,Action,1997,11.0
2906,4,tt0126087,short,Svart fredag,Action,1997,9.0
2907,4,tt0155641,short,Cosmic Space Ninja,Action,1997,7.0
2908,4,tt0163065,short,Living Dead,Action,1998,1.0
2909,4,tt0164723,short,Let's Fucking Die,Action,1997,
2910,4,tt0187234,short,Larceny,Action,1997,
2911,4,tt0187608,short,You Bet Your Life,Action,1997,
2912,4,tt0211593,short,ReBoot: The Ride,Action,1997,10.0
2913,4,tt0219150,short,MVG,Action,1997,3.0
2914,4,tt0229823,short,Vendetta: A Christmas Story,Action,1997,
2915,4,tt0351889,short,Two Half Times to Hell,Action,1997,8.0
2916,4,tt0364037,short,Superintelligence,Action,1997,12.0
2917,4,tt0366327,short,Crème et châtiment,Action,1997,
2918,4,tt0374099,short,Onkyô seimeitai Noizuman,Action,1997,11.0
2919,4,tt0374126,short,The Plan,Action,1997,
2920,4,tt0385619,short,Couple gisant,Action,1997,
2921,4,tt0390129,short,The Interview,Action,1997,
2922,4,tt0411302,short,Doodlebug,Action,1997,
2923,4,tt0460397,short,Amnesty,Action,1997,4.0
2924,4,tt0781036,short,Injû seisen XX: Shimai naraku-hen,Action,1997,
2925,4,tt0847157,short,Blown,Action,1997,7.0
2926,4,tt1001377,short,Max,Action,1997,3.0
2927,4,tt10264248,short,Baby Rhino,Action,1997,9.0
2928,4,tt10268024,short,The Fly,Action,1997,1.0
2929,4,tt1079983,short,The Mid-Day Two-Way Cacophony Crisis,Action,2001,4.0
2930,4,tt12092636,short,L'étranger,Action,1997,
2931,4,tt14066020,short,Enes Gezici,Action,1997,5.0
2932,4,tt1807888,short,A Jilted Generation,Action,1997,11.0
2933,4,tt1815620,short,Blue(s),Action,1997,6.0
2934,4,tt1954404,short,Duel,Action,1997,3.0
2935,4,tt2667208,short,When the Shadows Lay Darkest,Action,1997,12.0
2936,4,tt3173210,short,Final Fight,Action,1997,
2937,4,tt3427986,short,What Makes Me Tick!,Action,1997,
2938,4,tt3706016,short,Atomic Vector,Action,1998,5.0
2939,4,tt4164766,short,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,Action,1997,7.0
2940,4,tt4247446,short,Canadian Bakin: The Ontario Expedition,Action,1997,9.0
2941,4,tt5111316,short,What a Difference a Day Makes,Action,1997,8.0
2942,4,tt6425906,short,Double Trouble,Action,1997,3.0
2943,4,tt8739980,short,Grave Digger: In The Dark Of The Sun,Action,1997,
2944,4,tt8351526,short,Duel,Action,1997,3.0
2945,4,tt18671652,short,Bicycle Speed,Action,1997,
2946,4,tt20258972,short,The Made Guy,Action,1997,5.0
2947,4,tt27826723,short,Den otroliga jakten 2,Action,1997,5.0
2948,4,tt27826737,short,Den otroliga jakten,Action,1997,8.0
2949,4,tt29567933,short,Dzudo Honor 7,Action,1997,
2950,4,tt1320267,short,Into the Underworld,Fantasy,1994,
2951,4,tt13284278,short,Catriana et l'Enfant,Fantasy,1994,
2952,4,tt13339780,short,Ninja Sentai Kakuranger: The Movie,Fantasy,1994,4.0
2953,4,tt1517782,short,Rakthavira,Fantasy,1994,1.0
2954,4,tt1632607,short,Synevi mia nyhta,Fantasy,1994,
2955,4,tt1862486,short,Nymphomania,Fantasy,1994,
2956,4,tt2162830,short,Soup & the Dead,Fantasy,1994,3.0
2957,4,tt2222608,short,L'écume des rêves,Fantasy,1994,1.0
2958,4,tt3466642,short,Dr. Slump & Arale-chan Hoyoyo! Tasuketa Same ni Tsurerarete,Fantasy,1994,3.0
2959,4,tt3466630,short,Dr. Slump & Arale-chan Ncha! Wakuwaku Hot Natsu Yasumi,Fantasy,1994,7.0
2960,4,tt4711982,short,Cantiga,Fantasy,1994,6.0
2961,4,tt5118718,short,Le rive del tempo,Fantasy,1994,1.0
2962,4,tt5498518,short,Gullivers Reise,Fantasy,1994,
2963,4,tt8675762,short,Cäsarman: Der Retter von Salzburg,Fantasy,1994,
2964,4,tt8717198,short,Depressive Age: Friend Within,Fantasy,1994,
2965,4,tt19872790,short,The demon in the mirror,Fantasy,1994,3.0
2966,4,tt27010242,short,Night's Noontime,Fantasy,1994,12.0
2967,4,tt0111091,short,Die Schöpfung,Fantasy,1995,4.0
2968,4,tt0112370,short,Los animales 1850-1950,Fantasy,1995,
2969,4,tt0112349,short,Supesharu purezento: Ami-chan no hatsukoi: Bishôjo senshi Sêrâ Mûn SuperS Gaiden,Fantasy,1995,12.0
2970,4,tt0114879,short,Vrooom Vroom Vrooom,Fantasy,1995,2.0
2971,4,tt0124601,short,The Forgotten Toys,Fantasy,2013,12.0
2972,4,tt0136732,short,Black Sheep Boy,Fantasy,1995,6.0
2973,4,tt0166374,short,The Tale of Tillie's Dragon,Fantasy,1995,9.0
2974,4,tt0217735,short,"Polifem, Akid i Galateya",Fantasy,1995,
2975,4,tt0241328,short,Crazy?,Fantasy,1995,10.0
2976,4,tt0277207,short,Le p'tit bal,Fantasy,1995,3.0
2977,4,tt0310566,short,967 et les anges,Fantasy,1995,
2978,4,tt0312070,short,À l'arraché!,Fantasy,1995,
2979,4,tt0321782,short,Cremaster 4,Fantasy,1995,10.0
2980,4,tt0322311,short,Force spéciale,Fantasy,1995,3.0
2981,4,tt0429206,short,Uno más uno,Fantasy,1995,
2982,4,tt0456520,short,La luz,Fantasy,1995,
2983,4,tt0456625,short,Realidad virtual,Fantasy,1995,
2984,4,tt0456704,short,U.F.O.,Fantasy,1995,
2985,4,tt0461056,short,Valse nocturne,Fantasy,1995,
2986,4,tt0465017,short,Metaminds & Metabodies,Fantasy,1995,11.0
2987,4,tt0488568,short,Kissing the Muse,Fantasy,1995,10.0
2988,4,tt0498250,short,Screen-Play for Three,Fantasy,1995,
2989,4,tt0764648,short,Indiana Jones and the Temple of the Forbidden Eye Ride,Fantasy,1995,3.0
2990,4,tt0791257,short,Prelude to Eden,Fantasy,1995,
2991,4,tt0804910,short,The Trial of Fentris Waterloo,Fantasy,1995,10.0
2992,4,tt0934481,short,Johnston... Johnston,Fantasy,1995,4.0
2993,4,tt11187536,short,Hercules and Pegasus,Fantasy,1995,6.0
2994,4,tt1134836,short,Operazione Mergellina,Fantasy,1995,
2995,4,tt11488404,short,Perfect State of Mind,Fantasy,1995,10.0
2996,4,tt11821124,short,Enajenación,Fantasy,1995,
2997,4,tt1213819,short,The Dark Knight,Fantasy,1995,4.0
2998,4,tt12486004,short,Marcel and Ardvark,Fantasy,1995,
2999,4,tt1313035,short,The White Room,Fantasy,1995,
3000,4,tt0385123,short,Nifl,Horror,1994,
3001,4,tt0393571,short,The Outsider,Horror,1994,
3002,4,tt0400952,short,Yoi ko to asobô,Horror,1994,10.0
3003,4,tt0442005,short,Bodas negras,Horror,1994,
3004,4,tt0449536,short,Sotto le unghie,Horror,1994,2.0
3005,4,tt0819365,short,Extra Terrorestrial Alien Encounter,Horror,1994,
3006,4,tt0863113,short,"Car Trouble, Darlin'",Horror,1994,6.0
3007,4,tt0870994,short,The Farmer,Horror,1994,1.0
3008,4,tt10568110,short,Blue Apple,Horror,1994,10.0
3009,4,tt1313875,short,The Evil Ones,Horror,1994,3.0
3010,4,tt13236186,short,Payback is a Bitch,Horror,1994,
3011,4,tt13235792,short,Edwin,Horror,1994,
3012,4,tt13682990,short,The Twilight Zone Tower of Terror,Horror,1994,7.0
3013,4,tt14585850,short,LBP Shorts,Horror,1994,11.0
3014,4,tt14740504,short,It Thing,Horror,1994,
3015,4,tt1517782,short,Rakthavira,Horror,1994,1.0
3016,4,tt1646098,short,En aften i det gronne,Horror,1994,
3017,4,tt1774397,short,Hellbent: A Hellraiser Chronicle,Horror,2008,4.0
3018,4,tt1808012,short,Carmilla,Horror,1994,
3019,4,tt1838468,short,Bitch,Horror,1994,12.0
3020,4,tt1838649,short,Rose,Horror,1994,5.0
3021,4,tt1933616,short,Meno paluu,Horror,1994,
3022,4,tt2096399,short,Brain Drain,Horror,1994,2.0
3023,4,tt2162830,short,Soup & the Dead,Horror,1994,3.0
3024,4,tt2728552,short,After All,Horror,1994,
3025,4,tt5958110,short,Gumba: TV Creature from Hell,Horror,1994,11.0
3026,4,tt6378444,short,Paranoid,Horror,1994,
3027,4,tt8351184,short,Blue Harvest,Horror,1994,
3028,4,tt7626792,short,Curse of the Monkey,Horror,1994,10.0
3029,4,tt7318824,short,Snap,Horror,1994,
3030,4,tt22487440,short,Rhino Bitch,Horror,1994,
3031,4,tt26235068,short,Den narozhdennya Yulii,Horror,1994,
3032,4,tt26609692,short,Cold Blood,Horror,1994,
3033,4,tt0111605,short,Verfolger,Horror,1995,2.0
3034,4,tt0112805,short,Darkling,Horror,2008,10.0
3035,4,tt0114094,short,Party,Horror,1995,
3036,4,tt0114190,short,The Prodigal Son,Horror,1995,
3037,4,tt0114352,short,Schizophrenia,Horror,1995,12.0
3038,4,tt0114308,short,Runaway Brain,Horror,1995,8.0
3039,4,tt0114789,short,Undertakings,Horror,1995,
3040,4,tt0144107,short,The Bitch Is Back,Horror,1995,
3041,4,tt0158187,short,Saving Souls,Horror,1995,
3042,4,tt0178820,short,The Passenger,Horror,1995,
3043,4,tt0198402,short,The Day I Met My Mother,Horror,1995,
3044,4,tt0231000,short,Zombi 1,Horror,1995,
3045,4,tt0258279,short,Il vampiro difettoso,Horror,1995,
3046,4,tt0312764,short,Hillbilly Chainsaw Massacre,Horror,1995,
3047,4,tt0321782,short,Cremaster 4,Horror,1995,10.0
3048,4,tt0375612,short,The Black Cat,Horror,1995,12.0
3049,4,tt0384508,short,Schock rojo,Horror,1995,9.0
3050,4,tt0896528,short,The Butterfly Dance,Mystery,1998,5.0
3051,4,tt1291185,short,Gastrointestinal Blues,Mystery,1998,5.0
3052,4,tt1293776,short,Film iznenadjenja,Mystery,1998,
3053,4,tt1381075,short,Der letzte Engel,Mystery,1998,
3054,4,tt15293080,short,Le salon rouge,Mystery,1998,
3055,4,tt1961217,short,Broken Time,Mystery,1998,5.0
3056,4,tt2375341,short,Nightfall,Mystery,1998,
3057,4,tt2480576,short,Una favola di morte,Mystery,1998,
3058,4,tt2938184,short,Memoria Indeseable,Mystery,1998,10.0
3059,4,tt3321650,short,Time and Dreams,Mystery,1998,7.0
3060,4,tt4341992,short,Rendez-Vous Cafe,Mystery,1998,12.0
3061,4,tt6819060,short,Stale Identity,Mystery,1998,3.0
3062,4,tt7143266,short,Darkest Choices,Mystery,1998,6.0
3063,4,tt7824978,short,Der Vampyr,Mystery,1998,11.0
3064,4,tt21192064,short,Maqma,Mystery,1998,5.0
3065,4,tt27036639,short,Gloomy Sunday,Mystery,1988,10.0
3066,4,tt0178298,short,Carmare,Mystery,1999,
3067,4,tt0188888,short,Meisje 5,Mystery,1999,
3068,4,tt0203181,short,O Velho do Saco,Mystery,1999,8.0
3069,4,tt0206199,short,"Partem Tão Tristes, os Tristes",Mystery,1999,
3070,4,tt0220723,short,Razor's Edge,Mystery,1999,10.0
3071,4,tt0223476,short,How Much,Mystery,1999,
3072,4,tt0227990,short,Abuelitos,Mystery,1999,
3073,4,tt0231083,short,Acide animé,Mystery,1999,3.0
3074,4,tt0248760,short,Dial M for Maria,Mystery,1999,5.0
3075,4,tt0261733,short,Hidden Child,Mystery,1999,
3076,4,tt0324628,short,Yotogi,Mystery,1999,
3077,4,tt0358343,short,20/20 Vision,Mystery,1999,4.0
3078,4,tt0365906,short,Waiting Room,Mystery,1999,5.0
3079,4,tt0383485,short,Maaz,Mystery,1999,4.0
3080,4,tt0454676,short,Plus fort que tout,Mystery,1999,
3081,4,tt0479759,short,Statues of Limitations,Mystery,1999,3.0
3082,4,tt0482969,short,Forma formalina,Mystery,1999,6.0
3083,4,tt0768803,short,Old Fashioned Lemonade,Mystery,1999,9.0
3084,4,tt0886686,short,La fine,Mystery,1999,9.0
3085,4,tt0960767,short,Grave Peril,Mystery,2006,1.0
3086,4,tt1114243,short,Business as Usual,Mystery,1999,11.0
3087,4,tt1168630,short,La choisie,Mystery,1999,6.0
3088,4,tt12117286,short,La Solitude,Mystery,1999,9.0
3089,4,tt14270120,short,Three,Mystery,1999,10.0
3090,4,tt1471152,short,"Control, Control",Mystery,1999,12.0
3091,4,tt1842305,short,Alice Meets Godot,Mystery,1999,11.0
3092,4,tt2456868,short,File Cabinet,Mystery,1999,11.0
3093,4,tt2456788,short,Savior,Mystery,1999,11.0
3094,4,tt2654476,short,304,Mystery,1999,6.0
3095,4,tt4005816,short,Daemon,Mystery,1999,7.0
3096,4,tt5422960,short,Dancing Queen,Mystery,1999,4.0
3097,4,tt7512320,short,Red Right Hand,Mystery,1999,7.0
3098,4,tt7284426,short,Miradas,Mystery,1999,3.0
3099,4,tt6869360,short,Southwest,Mystery,1999,
3100,4,tt7069244,short,Metalguru,Romance,1996,
3101,4,tt26423745,short,Instantes de amor,Romance,1996,1.0
3102,4,tt28611857,short,Spitfire 1 2 3,Romance,1996,
3103,4,tt0118543,short,976-WISH,Romance,1997,4.0
3104,4,tt0118848,short,Children of the 80's,Romance,1997,10.0
3105,4,tt0120320,short,The Third Party,Romance,1997,7.0
3106,4,tt0120069,short,Sausages,Romance,1997,
3107,4,tt0122424,short,Candy Floss,Romance,1997,
3108,4,tt0123970,short,Lily and Jim,Romance,1997,10.0
3109,4,tt0134775,short,Last Flight to Minneapolis,Romance,1997,
3110,4,tt0142140,short,Bryllupsnatten,Romance,1997,
3111,4,tt0144820,short,Sigh No More Mortals,Romance,1997,
3112,4,tt0157026,short,Sharzadeh Scampolo,Romance,1997,
3113,4,tt0162025,short,Two in the Morning,Romance,1997,
3114,4,tt0164202,short,"Tiina, tule takaisin",Romance,1997,3.0
3115,4,tt0164045,short,Happenstance,Romance,1997,4.0
3116,4,tt0176614,short,The Clearing,Romance,1997,4.0
3117,4,tt0180246,short,The Third Wheel,Romance,1997,11.0
3118,4,tt0180255,short,The Touch,Romance,1997,
3119,4,tt0186415,short,Ogginoggen,Romance,1997,7.0
3120,4,tt0188119,short,Over the Rainbow,Romance,1997,5.0
3121,4,tt0203625,short,Kysset som fikk snøen til å smelte,Romance,2003,12.0
3122,4,tt0221465,short,The Oval Portrait,Romance,1997,
3123,4,tt0272771,short,Palmyra,Romance,1997,
3124,4,tt0272589,short,Doucement,Romance,1997,
3125,4,tt0298719,short,Acquiring a Taste for Raffaella,Romance,1997,6.0
3126,4,tt0313767,short,The Wave,Romance,1997,8.0
3127,4,tt0325578,short,Horse Dreams in BBQ Country,Romance,1997,4.0
3128,4,tt0346944,short,Entre la sombra y el alma,Romance,1997,
3129,4,tt0356428,short,The Blue Boy,Romance,1997,8.0
3130,4,tt0365563,short,Nobody I Know,Romance,1997,6.0
3131,4,tt0432169,short,Tumbling After,Romance,1997,
3132,4,tt0431403,short,"Six Months of Darkness, Six Months of Light",Romance,1997,9.0
3133,4,tt0434395,short,Top of the World,Romance,1997,
3134,4,tt0446106,short,Los amantes de Bulgaria,Romance,1997,
3135,4,tt0465705,short,La carta azul de Ana,Romance,1997,
3136,4,tt0816714,short,Átimo,Romance,1997,8.0
3137,4,tt1052055,short,Used Cars,Romance,1997,
3138,4,tt10781752,short,Les puceaux,Romance,1997,2.0
3139,4,tt1148693,short,Die Klavierspielerin,Romance,1997,8.0
3140,4,tt12137806,short,Chance for Love,Romance,1997,2.0
3141,4,tt12221020,short,Lullaby,Romance,1997,
3142,4,tt12473922,short,Connections,Romance,1997,
3143,4,tt1382246,short,Greater Than a Tiger,Romance,2007,11.0
3144,4,tt1876245,short,Angel House,Romance,1997,8.0
3145,4,tt2110431,short,Mirai kara no okurimono,Romance,1997,
3146,4,tt2184162,short,Token of Love,Romance,1997,6.0
3147,4,tt4914084,short,Jaanam Samjha Karo,Romance,1997,1.0
3148,4,tt4925960,short,Mera Laung Gawacha,Romance,1997,1.0
3149,4,tt4930132,short,Gur Naal Ishq Mitha,Romance,1997,1.0
3150,4,tt1236447,short,What's His Face,Thriller,1995,7.0
3151,4,tt12447552,short,Bloodlight,Thriller,1995,10.0
3152,4,tt14197582,short,Beginning to End,Thriller,1995,7.0
3153,4,tt1786582,short,Meet Cute,Thriller,1995,11.0
3154,4,tt1786672,short,Skullduggery,Thriller,1995,11.0
3155,4,tt1790755,short,L'Autre Femme,Thriller,1995,5.0
3156,4,tt2375066,short,The Other Side,Thriller,1995,3.0
3157,4,tt2731360,short,"It Hears, It Thinks, It Feeds",Thriller,1995,4.0
3158,4,tt3807120,short,The Payback,Thriller,2005,1.0
3159,4,tt6266826,short,Saishu Heiki,Thriller,1995,12.0
3160,4,tt6620226,short,Challenge,Thriller,1995,1.0
3161,4,tt6705156,short,Julius,Thriller,1995,9.0
3162,4,tt7544166,short,A Cry In The Night,Thriller,1995,11.0
3163,4,tt9574454,short,Hot Legs,Thriller,1995,
3164,4,tt15710772,short,Fenyö Normandiából,Thriller,1995,6.0
3165,4,tt31842665,short,The Edge,Thriller,1995,
3166,4,tt31895402,short,Cyberdyne Systems/Skynet demonstration movie,Thriller,1995,12.0
3167,4,tt0113733,short,La madre,Thriller,1996,2.0
3168,4,tt0115601,short,B,Thriller,1996,
3169,4,tt0117147,short,Nachttrein,Thriller,1996,
3170,4,tt0117327,short,Pet Sounds,Thriller,1996,12.0
3171,4,tt0117453,short,Red Rain,Thriller,2008,12.0
3172,4,tt0122705,short,Serial Numbers,Thriller,1996,
3173,4,tt0134003,short,Nöd ut,Thriller,1996,
3174,4,tt0138160,short,Vector,Thriller,1996,
3175,4,tt0142806,short,The Ring,Thriller,1996,
3176,4,tt0145880,short,Last Rites,Thriller,1996,
3177,4,tt0164727,short,A Little Off the Top,Thriller,1996,4.0
3178,4,tt0168730,short,Elevated,Thriller,1996,9.0
3179,4,tt0176736,short,Freestyle,Thriller,1996,
3180,4,tt0200567,short,The Death Pages,Thriller,1996,
3181,4,tt0208969,short,Flucht,Thriller,1996,
3182,4,tt0210905,short,Piccola mattanza,Thriller,1996,11.0
3183,4,tt0220351,short,CandleLight,Thriller,1996,
3184,4,tt0239078,short,Joyride,Thriller,1996,2.0
3185,4,tt0271456,short,Dead London,Thriller,1996,
3186,4,tt0285543,short,End of the Line,Thriller,1996,8.0
3187,4,tt0306773,short,The End,Thriller,1996,
3188,4,tt0336334,short,Le due bamboline rosse,Thriller,1996,
